,Hourly AC System Output (W),Hourly Plane of Array Irradiance (W/m2),Hourly Beam irradiance (W/m^2),Hourly Diffuse Irradiance (W/m2),Hourly Ambient Temperature (C),Hourly DC Array output (Wdc),Hourly Cell Temperature (C),Hourly Wind Speed (m/s)
1254,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0
1255,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0
1256,177.113,50.799,0.0,58.0,4.0,201.33,3.531,5.0
1257,75.656,24.755,0.0,30.0,5.0,97.868,4.109,5.0
1258,278.846,78.205,0.0,94.0,7.0,305.175,7.137,5.0
1259,706.964,194.283,22.0,227.0,8.0,743.307,10.524,5.0
1260,983.603,299.528,469.0,244.0,9.0,1027.393,13.796,5.0
1261,744.813,212.046,126.0,299.0,10.0,782.13,13.259,5.0
1262,627.004,174.19,223.0,262.0,11.0,661.338,13.378,5.0
1263,516.656,144.172,84.0,202.0,11.0,548.322,12.987,4.0
1264,167.649,49.693,0.0,60.0,10.0,191.675,9.802,3.0
1265,147.949,44.014,262.0,58.0,8.0,171.579,7.371,3.0
1266,0.0,0.0,0.0,0.0,8.0,0.0,8.0,3.0
1267,0.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0
1268,0.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0
1269,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0
1270,0.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0
1271,0.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0
1272,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0
1273,0.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0
1274,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0
1275,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0
1276,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0
1277,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0
1278,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0
1279,1.978,5.745,0.0,7.0,5.0,22.798,3.232,3.0
1280,1252.873,354.324,447.0,68.0,8.0,1304.656,14.27,4.0
1281,1647.507,478.69,641.0,100.0,10.0,1712.339,19.783,4.0
1282,1432.617,420.734,510.0,169.0,13.0,1490.145,20.673,5.0
1283,1268.631,381.769,509.0,210.0,14.0,1320.904,20.824,5.0
1284,971.67,303.361,442.0,256.0,15.0,1015.123,20.99,4.0
1285,618.441,199.987,462.0,245.0,16.0,652.564,19.557,4.0
1286,398.425,114.208,656.0,173.0,15.0,427.368,16.607,3.0
1287,460.739,130.899,306.0,193.0,14.0,491.1,16.032,2.0
1288,282.526,81.118,493.0,112.0,12.0,308.933,12.681,2.0
1289,141.527,42.72,313.0,56.0,10.0,165.029,9.454,3.0
1290,0.0,0.0,0.0,0.0,9.0,0.0,9.0,3.0
1291,0.0,0.0,0.0,0.0,8.0,0.0,8.0,3.0
1292,0.0,0.0,0.0,0.0,8.0,0.0,8.0,3.0
1293,0.0,0.0,0.0,0.0,8.0,0.0,8.0,3.0
1294,0.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0
1295,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0
1296,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0
1297,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0
1298,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0
1299,0.0,0.0,0.0,0.0,7.0,0.0,7.0,5.0
1300,0.0,0.0,0.0,0.0,7.0,0.0,7.0,5.0
1301,0.0,0.0,0.0,0.0,7.0,0.0,7.0,5.0
1302,0.0,0.0,0.0,0.0,8.0,0.0,8.0,6.0
1303,0.0,4.098,0.0,5.0,8.0,16.017,6.792,6.0
1304,10.96,8.213,0.0,10.0,9.0,31.947,7.879,6.0
1305,1044.453,292.736,225.0,156.0,10.0,1089.985,13.929,6.0
1306,1494.418,433.305,546.0,160.0,11.0,1553.997,17.794,6.0
1307,1043.357,298.366,157.0,286.0,13.0,1088.858,17.161,7.0
1308,1003.564,306.992,396.0,272.0,15.0,1047.922,19.176,7.0
1309,436.336,167.576,819.0,124.0,16.0,466.136,17.774,8.0
1310,301.714,88.165,788.0,119.0,17.0,328.532,17.533,7.0
1311,258.132,76.133,726.0,107.0,17.0,284.022,17.282,6.0
1312,236.224,69.776,583.0,92.0,16.0,261.655,16.14,6.0
1313,146.014,44.729,154.0,59.0,14.0,169.606,13.663,6.0
1314,0.0,0.0,0.0,0.0,14.0,0.0,14.0,5.0
1315,0.0,0.0,0.0,0.0,13.0,0.0,13.0,5.0
1316,0.0,0.0,0.0,0.0,13.0,0.0,13.0,4.0
1317,0.0,0.0,0.0,0.0,12.0,0.0,12.0,4.0
1318,0.0,0.0,0.0,0.0,11.0,0.0,11.0,3.0
1319,0.0,0.0,0.0,0.0,10.0,0.0,10.0,2.0
1320,0.0,0.0,0.0,0.0,10.0,0.0,10.0,2.0
1321,0.0,0.0,0.0,0.0,9.0,0.0,9.0,2.0
1322,0.0,0.0,0.0,0.0,9.0,0.0,9.0,2.0
1323,0.0,0.0,0.0,0.0,8.0,0.0,8.0,2.0
1324,0.0,0.0,0.0,0.0,8.0,0.0,8.0,2.0
1325,0.0,0.0,0.0,0.0,7.0,0.0,7.0,2.0
1326,0.0,0.0,0.0,0.0,7.0,0.0,7.0,2.0
1327,383.372,110.191,129.0,13.0,10.0,411.977,10.99,2.0
1328,1412.917,412.945,563.0,55.0,13.0,1469.799,21.579,3.0
1329,1688.565,509.152,731.0,76.0,16.0,1754.846,27.609,3.0
1330,1653.199,508.672,811.0,90.0,18.0,1718.23,28.699,4.0
1331,1365.119,438.3,859.0,96.0,20.0,1420.451,29.178,4.0
1332,901.195,315.233,866.0,103.0,21.0,942.686,26.636,5.0
1333,622.33,206.594,468.0,247.0,21.0,656.548,24.314,5.0
1334,424.927,124.927,530.0,196.0,21.0,454.468,22.763,4.0
1335,440.109,128.641,359.0,188.0,20.0,469.996,21.835,3.0
1336,338.927,98.686,96.0,137.0,17.0,366.551,18.243,2.0
1337,135.764,42.135,360.0,55.0,15.0,159.151,14.531,2.0
1338,0.0,0.0,0.0,0.0,13.0,0.0,13.0,2.0
1339,0.0,0.0,0.0,0.0,13.0,0.0,13.0,2.0
1340,0.0,0.0,0.0,0.0,13.0,0.0,13.0,3.0
1341,0.0,0.0,0.0,0.0,12.0,0.0,12.0,3.0
1342,0.0,0.0,0.0,0.0,12.0,0.0,12.0,3.0
1343,0.0,0.0,0.0,0.0,12.0,0.0,12.0,3.0
1344,0.0,0.0,0.0,0.0,12.0,0.0,12.0,3.0
1345,0.0,0.0,0.0,0.0,11.0,0.0,11.0,3.0
1346,0.0,0.0,0.0,0.0,11.0,0.0,11.0,4.0
1347,0.0,0.0,0.0,0.0,12.0,0.0,12.0,4.0
1348,0.0,0.0,0.0,0.0,11.0,0.0,11.0,4.0
1349,0.0,0.0,0.0,0.0,11.0,0.0,11.0,4.0
1350,0.0,0.0,0.0,0.0,11.0,0.0,11.0,4.0
1351,23.105,11.533,0.0,14.0,12.0,44.319,10.654,4.0
1352,239.579,69.705,0.0,76.0,13.0,265.081,13.009,5.0
1353,1278.675,370.651,365.0,142.0,15.0,1331.262,21.04,5.0
1354,1443.978,428.41,485.0,182.0,17.0,1501.88,23.87,6.0
1355,1270.494,384.298,427.0,245.0,19.0,1322.825,24.608,7.0
1356,1001.862,314.863,425.0,269.0,20.0,1046.171,24.457,7.0
1357,716.627,225.362,329.0,289.0,20.0,753.218,23.258,6.0
1358,561.567,162.238,336.0,253.0,19.0,594.305,21.267,5.0
1359,330.374,96.604,566.0,141.0,18.0,357.812,18.859,5.0
1360,321.834,93.743,254.0,131.0,17.0,349.086,17.679,5.0
1361,143.269,44.392,6.0,56.0,16.0,166.805,15.688,5.0
1362,0.0,0.0,0.0,0.0,15.0,0.0,15.0,5.0
1363,0.0,0.0,0.0,0.0,14.0,0.0,14.0,6.0
1364,0.0,0.0,0.0,0.0,14.0,0.0,14.0,6.0
1365,0.0,0.0,0.0,0.0,14.0,0.0,14.0,6.0
1366,0.0,0.0,0.0,0.0,14.0,0.0,14.0,7.0
1367,0.0,0.0,0.0,0.0,14.0,0.0,14.0,8.0
1368,0.0,0.0,0.0,0.0,14.0,0.0,14.0,7.0
1369,0.0,0.0,0.0,0.0,13.0,0.0,13.0,6.0
1370,0.0,0.0,0.0,0.0,12.0,0.0,12.0,6.0
1371,0.0,0.0,0.0,0.0,10.0,0.0,10.0,4.0
1372,0.0,0.0,0.0,0.0,9.0,0.0,9.0,3.0
1373,0.0,0.0,0.0,0.0,9.0,0.0,9.0,4.0
1374,0.0,0.0,0.0,0.0,9.0,0.0,9.0,4.0
1375,0.0,4.098,0.0,5.0,9.0,15.97,7.447,4.0
1376,459.809,129.057,66.0,87.0,10.0,490.148,11.133,5.0
1377,382.509,107.1,0.0,124.0,10.0,411.095,10.909,5.0
1378,1168.231,329.304,220.0,237.0,10.0,1217.422,15.244,5.0
1379,1060.446,298.234,134.0,294.0,10.0,1106.442,14.449,6.0
1380,952.999,269.285,109.0,315.0,10.0,995.928,13.897,6.0
1381,766.179,214.642,60.0,292.0,10.0,804.052,12.893,6.0
1382,398.158,111.309,0.0,138.0,10.0,427.094,10.992,6.0
1383,386.17,107.587,0.0,135.0,9.0,414.838,9.879,5.0
1384,171.74,50.313,785.0,52.0,8.0,195.848,7.71,4.0
1385,46.537,17.291,0.0,21.0,6.0,68.192,4.678,3.0
1386,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0
1387,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0
1388,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0
1389,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1395,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0
1396,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,2.0
1397,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,2.0
1398,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,2.0
1399,852.4,231.849,333.0,16.0,-1.0,892.563,3.379,2.0
1400,1819.681,512.915,743.0,45.0,1.0,1890.707,14.007,2.0
1401,2022.087,590.229,890.0,59.0,5.0,2100.788,20.933,2.0
1402,1928.622,573.54,959.0,67.0,8.0,2003.727,21.718,3.0
1403,1581.175,486.658,991.0,72.0,9.0,1643.701,20.588,3.0
1404,1035.212,348.579,1002.0,74.0,10.0,1080.477,18.039,3.0
1405,430.647,177.983,996.0,74.0,11.0,460.318,14.53,3.0
1406,235.018,68.015,972.0,71.0,11.0,260.425,11.472,2.0
1407,219.67,63.486,924.0,66.0,10.0,244.758,9.913,1.0
1408,167.819,49.347,830.0,57.0,9.0,191.848,7.994,0.0
1409,111.056,34.002,629.0,38.0,7.0,133.956,4.923,0.0
1410,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1412,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,6.0
1413,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,7.0
1414,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,7.0
1415,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,7.0
1416,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,7.0
1417,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,7.0
1418,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,7.0
1419,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,7.0
1420,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,7.0
1421,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,7.0
1422,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,7.0
1423,0.0,3.277,0.0,4.0,-2.0,13.356,-3.146,7.0
1424,131.402,38.041,0.0,46.0,-2.0,154.703,-2.584,7.0
1425,513.912,135.199,11.0,147.0,-2.0,545.513,-1.067,8.0
1426,974.058,255.818,80.0,242.0,-2.0,1017.579,0.798,8.0
1427,1239.731,330.85,187.0,303.0,-2.0,1291.106,2.012,8.0
1428,950.793,251.158,61.0,305.0,-2.0,993.66,0.671,9.0
1429,891.133,246.119,238.0,318.0,-2.0,932.348,0.541,9.0
1430,710.286,185.503,212.0,284.0,-2.0,746.714,-0.139,8.0
1431,579.595,151.876,211.0,222.0,-2.0,612.769,-0.689,8.0
1432,405.457,106.946,86.0,145.0,-3.0,434.558,-2.384,8.0
1433,133.244,38.362,0.0,47.0,-3.0,156.581,-3.469,7.0
1434,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,7.0
1435,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,6.0
1436,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,6.0
1437,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,5.0
1438,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,5.0
1439,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,5.0
1440,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,5.0
1441,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,5.0
1442,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,4.0
1443,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,4.0
1444,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,4.0
1445,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,3.0
1446,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,3.0
1447,811.17,213.731,262.0,23.0,-6.0,850.228,-2.928,4.0
1448,1930.715,518.765,685.0,66.0,-5.0,2005.898,4.085,5.0
1449,2243.883,616.463,843.0,92.0,-3.0,2331.485,8.513,5.0
1450,2195.732,610.619,903.0,118.0,-3.0,2281.359,8.561,5.0
1451,1858.912,530.178,950.0,126.0,-2.0,1931.393,6.848,6.0
1452,1280.708,392.068,969.0,130.0,-2.0,1333.359,4.303,6.0
1453,601.917,215.821,970.0,126.0,-2.0,635.634,1.006,6.0
1454,334.033,89.321,945.0,119.0,-2.0,361.55,-1.464,6.0
1455,312.601,83.818,891.0,106.0,-2.0,339.653,-1.729,6.0
1456,260.729,70.379,762.0,92.0,-3.0,286.674,-2.971,5.0
1457,169.523,47.42,536.0,58.0,-3.0,193.586,-3.51,4.0
1458,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,3.0
1459,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,2.0
1460,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,2.0
1461,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,2.0
1462,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,2.0
1463,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,2.0
1464,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,2.0
1465,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,2.0
1466,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,1.0
1467,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,1.0
1468,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,1.0
1469,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,1.0
1470,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,1.0
1471,859.664,225.274,273.0,25.0,-8.0,900.023,-3.764,2.0
1472,1951.768,530.655,698.0,66.0,-5.0,2027.754,7.002,3.0
1473,2266.32,632.667,869.0,88.0,-3.0,2354.852,12.277,3.0
1474,2202.303,625.66,952.0,101.0,-2.0,2288.198,13.352,3.0
1475,1817.413,537.863,988.0,110.0,0.0,1888.355,15.097,2.0
1476,1259.876,397.491,998.0,115.0,0.0,1311.876,10.977,2.0
1477,604.298,220.231,970.0,126.0,0.0,638.074,5.547,2.0
1478,331.627,89.7,940.0,120.0,0.0,359.092,1.167,2.0
1479,311.281,84.32,886.0,107.0,0.0,338.304,0.642,1.0
1480,242.643,66.665,783.0,87.0,0.0,268.209,-0.013,1.0
1481,161.796,45.699,564.0,56.0,-1.0,185.704,-2.399,0.0
1482,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0
1483,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0
1484,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0
1485,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0
1486,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0
1487,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0
1488,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,0.0
1489,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,1.0
1490,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,1.0
1491,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,1.0
1492,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,1.0
1493,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,1.0
1494,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,1.0
1495,117.443,34.491,14.0,25.0,-3.0,140.468,-4.706,1.0
1496,134.345,38.868,0.0,47.0,-1.0,157.705,-2.037,2.0
1497,536.745,142.824,13.0,154.0,0.0,568.888,1.985,2.0
1498,293.994,79.899,0.0,96.0,0.0,320.646,0.583,2.0
1499,854.129,228.747,30.0,261.0,1.0,894.339,5.584,2.0
1500,1158.776,346.554,545.0,239.0,2.0,1207.682,12.239,1.0
1501,835.665,249.233,355.0,301.0,3.0,875.377,10.693,1.0
1502,584.097,160.031,10.0,207.0,3.0,617.38,9.758,0.0
1503,532.705,144.712,286.0,219.0,2.0,564.752,7.116,0.0
1504,326.731,89.69,380.0,128.0,2.0,354.089,4.438,0.0
1505,235.304,65.448,73.0,89.0,2.0,260.717,2.329,0.0
1506,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1507,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1508,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1509,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1510,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1519,272.633,75.122,50.0,30.0,0.0,298.83,-0.114,2.0
1520,93.647,28.885,0.0,35.0,1.0,116.208,-0.01,3.0
1521,696.249,186.482,40.0,172.0,2.0,732.32,4.832,3.0
1522,1302.24,356.613,178.0,283.0,3.0,1355.568,10.486,3.0
1523,1815.18,533.016,834.0,176.0,4.0,1886.04,16.222,3.0
1524,1286.299,402.584,880.0,168.0,5.0,1339.125,14.526,3.0
1525,718.493,246.877,832.0,193.0,5.0,755.132,10.371,3.0
1526,427.358,116.889,804.0,180.0,5.0,456.955,6.719,3.0
1527,546.738,147.959,249.0,226.0,4.0,579.12,6.439,2.0
1528,339.342,92.904,641.0,123.0,3.0,366.976,4.31,1.0
1529,202.947,56.765,421.0,75.0,1.0,227.69,0.704,1.0
1530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1535,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0
1536,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0
1537,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,2.0
1538,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0
1539,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,3.0
1540,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,4.0
1541,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,4.0
1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1543,753.868,202.516,216.0,31.0,0.0,791.42,2.508,5.0
1544,1758.105,481.616,585.0,75.0,2.0,1826.88,9.469,6.0
1545,2073.531,580.179,734.0,101.0,5.0,2154.252,13.679,7.0
1546,1951.223,552.231,677.0,169.0,7.0,2027.189,14.635,8.0
1547,1697.597,496.238,753.0,171.0,9.0,1764.198,15.798,8.0
1548,1212.575,380.3,835.0,146.0,10.0,1263.114,15.039,8.0
1549,617.879,221.404,804.0,156.0,11.0,651.988,13.845,7.0
1550,326.418,92.897,781.0,144.0,12.0,353.77,12.695,6.0
1551,289.398,82.482,749.0,119.0,11.0,315.951,11.373,5.0
1552,247.249,70.858,654.0,95.0,10.0,272.911,10.136,4.0
1553,170.504,49.751,440.0,62.0,7.0,194.587,6.606,4.0
1554,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0
1555,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0
1556,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0
1557,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0
1558,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0
1559,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0
1560,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0
1561,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0
1562,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0
1563,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0
1564,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0
1565,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0
1566,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0
1567,274.997,77.378,52.0,31.0,5.0,301.245,5.069,6.0
1568,103.307,32.206,0.0,39.0,7.0,126.056,6.44,7.0
1569,1834.099,517.593,580.0,135.0,9.0,1905.657,16.219,7.0
1570,1137.18,316.118,130.0,266.0,10.0,1185.439,14.108,8.0
1571,1413.551,403.808,333.0,298.0,11.0,1470.454,16.234,8.0
1572,643.552,178.987,9.0,218.0,11.0,678.297,13.188,7.0
1573,777.992,217.437,37.0,292.0,11.0,816.174,13.564,7.0
1574,689.404,191.947,252.0,295.0,12.0,725.301,14.442,6.0
1575,298.67,85.388,0.0,104.0,12.0,325.423,12.523,6.0
1576,282.316,80.576,0.0,100.0,11.0,308.719,11.323,5.0
1577,144.61,43.173,0.0,53.0,8.0,168.173,7.547,5.0
1578,0.0,0.0,0.0,0.0,6.0,0.0,6.0,5.0
1579,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0
1580,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1582,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,5.0
1583,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,5.0
1584,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,6.0
1585,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,6.0
1586,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,6.0
1587,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,6.0
1588,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,6.0
1589,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,5.0
1590,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,5.0
1591,251.809,68.427,38.0,31.0,-4.0,277.567,-4.153,5.0
1592,783.627,205.767,124.0,111.0,-3.0,821.957,-0.322,5.0
1593,408.397,107.847,0.0,126.0,-3.0,437.564,-2.025,5.0
1594,1307.706,347.322,179.0,269.0,-2.0,1361.206,3.539,5.0
1595,1175.537,312.375,108.0,319.0,-2.0,1224.949,3.251,5.0
1596,936.162,248.52,42.0,304.0,-1.0,978.621,2.937,5.0
1597,938.653,256.382,151.0,342.0,-1.0,981.182,2.985,5.0
1598,692.083,181.913,35.0,261.0,-1.0,728.047,1.231,6.0
1599,610.738,160.759,201.0,238.0,-1.0,644.671,0.758,6.0
1600,250.568,68.14,0.0,83.0,-2.0,276.3,-1.883,5.0
1601,169.069,47.503,346.0,63.0,-2.0,193.123,-2.51,4.0
1602,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,4.0
1603,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,4.0
1604,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,3.0
1605,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,3.0
1606,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,3.0
1607,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,2.0
1608,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,2.0
1609,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,2.0
1610,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,1.0
1611,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,1.0
1612,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,0.0
1613,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,0.0
1614,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,1.0
1615,1141.04,303.356,373.0,31.0,-5.0,1189.414,1.442,2.0
1616,2031.814,554.272,700.0,65.0,-4.0,2110.895,8.774,3.0
1617,2282.24,637.351,840.0,83.0,-2.0,2371.435,13.422,3.0
1618,2197.08,622.591,902.0,97.0,-1.0,2282.761,14.259,3.0
1619,1044.883,279.928,61.0,305.0,-1.0,1090.428,5.857,3.0
1620,1004.078,270.187,62.0,325.0,0.0,1048.451,5.638,3.0
1621,712.949,189.597,13.0,239.0,0.0,749.445,3.142,4.0
1622,649.161,171.888,14.0,224.0,0.0,684.046,2.566,4.0
1623,581.544,154.193,22.0,202.0,0.0,614.765,2.129,4.0
1624,451.208,120.322,167.0,171.0,0.0,481.35,1.329,4.0
1625,199.93,55.784,211.0,74.0,0.0,224.612,-0.203,3.0
1626,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,3.0
1627,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,3.0
1628,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,2.0
1629,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,2.0
1630,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,2.0
1631,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,2.0
1632,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,1.0
1633,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,1.0
1634,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,0.0
1635,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,0.0
1636,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,0.0
1637,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,0.0
1638,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,0.0
